6841		5.178206e+01	1	2.342820e+01	1835	2.466765e+01	1736
6848		3.795337e+00	1309	9.093904e+00	1546	3.208585e+01	47
6851		1.320143e+01	51	1.382560e+01	500	2.069626e+01	146
6854		3.290233e+01	4	2.992399e+01	136	1.832502e+01	1809
6857		4.172898e+01	6	6.555976e+00	3572	9.409418e+00	3563
6858		1.378305e+01	191	2.325904e+01	104	1.359183e+01	3498
6868		2.745058e+01	9	1.559983e+01	3428	1.621929e+01	3429
6869		9.666547e+00	822	2.783753e+01	47	1.652556e+01	1189
6870		8.041768e+00	712	1.133308e+01	2595	3.914770e+01	34
6878		6.755271e+00	2853	9.352460e+00	2086	2.240698e+01	117
6881		7.609742e+01	1	2.208349e+01	165	1.957124e+01	209
6883		2.618923e+01	38	6.998084e+00	2834	5.119102e+01	3
6891		5.796213e+01	1	1.370460e+01	155	1.510547e+01	1181
6920		5.413965e+00	3791	2.066051e+01	53	1.868184e+01	459
6922		3.897126e+01	6	2.958485e+01	119	3.572924e+01	30
6923		1.487310e+01	48	7.651840e+00	3351	1.265773e+01	1649
6924		7.666761e+00	1032	1.985308e+01	65	1.067601e+01	773
6935		6.327057e+00	1789	5.643715e+00	3001	2.009485e+01	39
6950		1.830585e+01	63	1.782851e+01	36	7.625745e+00	2151
6976		7.874617e+00	440	7.223898e+00	4012	1.283558e+01	386
6982		1.566905e+01	258	2.311643e+01	83	1.358613e+01	1622
6995		5.549559e+00	1405	1.090404e+01	1693	9.429495e+00	2350
7000		1.991922e+01	70	9.631805e+00	3383	1.391820e+01	264
7011		5.956776e+00	458	6.722133e+01	1	1.894834e+01	30
7016		4.136870e+00	1792	2.864840e+01	39	8.295433e+00	3470
7080		1.082402e+01	3667	1.423064e+01	2253	3.309000e+01	35
7088		4.147841e+01	4	2.581277e+01	136	1.270469e+01	2833
7092		8.526741e+00	688	6.912948e+00	923	8.918989e+00	1383
7097		1.589148e+01	474	2.074453e+01	153	1.171930e+01	4145
7108		2.815575e+01	44	1.864634e+01	1664	2.189480e+01	412
7111		4.574920e+01	5	1.122124e+01	3705	2.457478e+01	63
7130		1.383483e+01	126	6.536076e+00	635	1.410668e+01	1023
7136		1.223628e+01	2999	2.552030e+01	236	2.168484e+01	374
7143		1.299064e+01	112	7.159727e+00	2158	2.569758e+01	34
7148		4.410796e+00	1843	2.161433e+01	51	7.865996e+00	1907
7149		6.070133e+00	1079	8.027682e+00	2569	9.281141e+00	3663
7164		1.480523e+01	84	2.410838e+01	22	1.554609e+01	256
7179		1.205908e+01	120	1.238644e+01	590	2.364534e+01	41
7189		3.191668e+01	2	5.346165e+00	2454	6.352708e+00	2635
7204		1.781167e+01	113	1.390294e+01	3910	4.389353e+01	11
7210		8.665538e+00	251	2.828488e+00	2179	7.893451e+00	434
7212		1.260707e+01	2505	2.139728e+01	153	3.390085e+01	71
7213		6.398214e+00	660	8.090698e+00	4191	8.050711e+00	4243
7215		5.199585e+01	1	1.992914e+01	902	1.664544e+01	2737
7220		4.967236e+01	3	9.858001e+00	3954	1.925842e+01	1600
7230		1.209767e+01	58	8.701260e+00	1394	1.315711e+01	2870
7235		6.150384e+00	368	1.090353e+01	282	7.728664e+00	2351
7238		3.096194e+00	1127	6.159980e+00	1933	1.673382e+01	88
7254		8.080414e+00	1240	1.083583e+01	797	1.366613e+01	322
7265		4.568847e+01	2	1.491049e+01	2647	1.460854e+01	2909
