8069		7.846689e+00	599	7.778502e+00	3144	1.889535e+01	255
8070		2.431545e+00	3179	1.335156e+01	128	1.607172e+01	154
8166		9.449593e+00	179	2.399960e+01	45	1.396241e+01	1247
8168		3.654365e+01	2	5.508533e+00	3062	1.494381e+01	489
8174		1.043486e+01	158	1.351862e+01	269	1.035071e+01	3358
8218		1.259651e+01	215	4.006054e+01	26	1.493294e+01	247
8222		3.696435e+01	15	9.048847e+00	2954	1.345046e+01	798
8256		3.656895e+00	1271	4.092801e+00	1828	1.088091e+01	790
8262		7.938468e-01	2993	1.156169e+01	749	1.137900e+01	572
8281		9.272584e+00	1729	1.663829e+01	141	1.289486e+01	234
8316		1.799847e+01	75	1.303088e+01	1554	1.147662e+01	1891
8334		1.382079e+01	179	2.249537e+01	45	7.928513e+00	3389
8347		5.550026e+00	2770	2.297192e+01	80	1.707199e+01	351
8351		1.247287e+01	263	8.097271e+00	1596	1.165785e+01	486
8386		3.834697e+01	3	6.995245e+00	2462	2.490808e+01	13
8393		2.400404e+01	22	1.365611e+01	1558	1.388501e+01	2285
8395		1.813007e+01	124	1.013049e+01	1516	9.114935e+00	2926
8401		4.323973e+01	1	2.222660e+01	172	1.135070e+01	2589
8435		5.930370e+00	454	1.014247e+01	509	1.520860e+01	299
8443		7.630609e+00	1093	3.898324e+01	8	9.005109e+00	1071
8451		1.980422e+01	34	2.567313e+01	12	1.104310e+01	3199
8456		2.053100e+01	183	8.318000e+00	3557	1.101840e+01	1944
8468		1.378955e+01	287	6.833795e+00	3515	9.446642e+00	1713
8484		1.207977e+01	236	1.148375e+01	393	1.964942e+01	1090
8491		1.018239e+01	2359	9.287853e+00	3420	1.250305e+01	1173
8515		1.171224e+01	171	3.795712e+01	21	2.125624e+01	484
8527		1.653277e+01	226	1.098533e+01	444	1.038481e+01	1292
8529		2.182965e+01	76	8.886194e+00	1056	4.976314e+01	5
8543		1.304223e+01	134	8.116288e+00	2753	1.459826e+01	480
8550		1.413628e+01	738	7.112579e+00	1286	5.938555e+00	2687
8553		2.515040e+01	70	9.683694e+00	944	1.447407e+01	568
8557		2.742557e+01	12	1.467077e+01	626	2.173392e+01	120
8582		7.000291e+00	366	1.384884e+01	1085	1.351849e+01	842
8614		4.308901e+00	550	8.439301e+00	1181	1.182064e+01	449
8642		1.199015e+01	1593	8.319167e+00	3425	1.810123e+01	521
8647		2.251846e+01	22	1.312191e+01	1006	1.257577e+01	2285
8685		3.795556e+00	2921	1.513786e+01	185	2.329755e+01	111
8710		1.986276e+01	28	1.292839e+01	290	1.464279e+01	3596
8715		1.004069e+01	256	9.872365e+00	672	2.989072e+01	14
8734		1.209879e+01	299	1.106967e+01	454	1.719884e+01	180
8741		1.513410e+01	133	3.396621e+00	3624	4.839027e+00	3615
8753		2.478094e+01	25	9.156914e+00	2591	1.008883e+01	1413
8765		7.213068e+00	2221	3.665445e+01	32	1.248806e+01	2505
8788		7.656704e+00	447	1.296636e+01	409	1.065016e+01	1785
8835		8.308325e+00	266	1.787046e+01	44	1.424722e+01	1691
8840		1.880342e+01	26	1.299486e+01	567	2.605933e+01	25
8908		1.243452e+01	129	8.503743e+00	2078	1.036376e+01	2614
8914		3.067736e+01	12	1.023513e+01	834	9.147805e+00	2117
8924		1.178654e+01	290	1.502706e+01	211	2.773841e+01	77
8935		1.124311e+01	675	1.771603e+01	211	2.012432e+01	202
8948		2.699470e+01	35	1.196585e+01	343	6.830419e+00	3003
8959		2.150279e+01	172	4.299985e+00	3615	2.353844e+01	133
8965		6.123032e+00	504	3.972987e+01	11	2.396913e+01	356
8967		2.399200e+01	15	1.013765e+01	2925	1.360697e+01	962
8991		2.817835e+01	8	2.348785e+01	61	1.939690e+01	682
9004		1.249593e+01	181	1.483900e+01	230	6.370792e+00	2130
9014		7.694213e+00	1190	1.351829e+01	998	3.489317e+01	68
9038		1.516656e+01	792	2.020038e+01	188	1.997431e+01	590
9045		3.571475e+00	2869	1.171840e+01	255	9.797758e+00	582
9080		3.962205e+01	3	9.798799e+00	2201	2.188819e+01	354
9081		2.229770e+01	49	3.892079e+01	4	1.547703e+01	3223
9145		4.886941e+00	1828	5.528096e+00	1271	1.602685e+01	194
9152		1.221631e+01	125	1.118446e+01	2341	2.205654e+01	233
9172		8.782474e+00	184	3.061560e+01	17	1.503797e+01	1211
9208		1.809593e+01	34	2.236553e+01	12	2.485157e+01	120
9216		8.512154e+00	405	8.068900e+00	678	4.271906e+01	19
9234		2.031388e+01	42	9.089557e+00	748	2.016230e+01	117
9244		1.491227e+01	312	1.086049e+01	2699	1.167848e+01	2211
9257		4.792765e+01	2	1.030154e+01	2155	5.003736e+01	11
9281		2.727324e+01	65	4.435064e+00	2719	1.965176e+01	81
9311		2.702539e+01	66	1.246024e+01	779	9.129990e+00	2304
9321		3.301020e+01	3	2.049184e+01	563	2.243503e+01	288
9326		4.230324e+01	4	1.600878e+01	2760	1.763536e+01	1653
9349		7.498068e+00	2128	1.580411e+01	370	3.024703e+01	175
9374		2.208022e+01	17	7.790167e+00	1849	1.067214e+01	2330
9381		7.643481e+00	782	8.440503e+00	1537	4.634730e+01	3
9405		4.975406e+00	2356	1.096330e+01	1860	1.598713e+01	533
9427		2.780394e+01	18	1.333930e+01	1088	1.747304e+01	2562
9438		1.992466e+01	109	9.339723e+00	2005	9.556983e+00	2940
9445		1.822743e+01	228	4.603954e+01	1	1.806181e+01	968
9447		2.947185e+01	29	7.382458e+00	2950	2.006658e+01	175
9457		1.209986e+01	293	8.927847e+00	1889	1.387726e+01	1015
9486		1.898902e+01	142	7.861887e+00	1865	2.308053e+01	114
9509		9.864592e+00	92	1.398591e+01	777	9.361414e+00	3481
9512		2.411244e+01	119	2.359263e+01	143	9.569968e+00	2140
9530		1.226714e+01	76	9.728863e+00	1476	2.278314e+01	239
9543		7.525825e+00	213	1.054926e+01	949	1.102137e+01	1195
9565		1.879987e+01	214	1.586643e+01	372	1.298437e+01	3626
9583		2.282983e+01	19	1.707885e+01	373	3.838368e+01	3
9611		4.803171e+00	632	2.152872e+01	47	1.180123e+01	1010
9617		1.879191e+01	257	2.625754e+01	38	3.120156e+01	82
9619		4.103086e+01	21	1.081962e+01	3001	1.086164e+01	2234
9622		1.829605e+01	22	1.465008e+01	619	1.565821e+01	605
9627		2.713484e+00	2003	3.247836e+00	3258	6.247092e+00	1484
9632		4.477272e+00	1068	2.852481e+01	17	7.357030e+00	1231
9634		1.618994e+01	188	9.459837e+00	2272	1.330380e+01	590
9646		5.879928e+00	1545	1.830764e+01	159	3.282545e+01	16
9657		4.478480e+00	1250	8.180061e+00	1483	7.587132e+00	990
9665		2.124868e+01	35	4.138001e+00	2451	1.376790e+01	363
9670		1.082527e+01	1358	1.594249e+01	453	2.195871e+01	181
9687		1.367449e+01	414	1.127635e+01	811	2.012687e+01	110
9756		2.401015e+01	42	8.095594e+00	709	9.974053e+00	1534
9778		1.500743e+01	262	1.598797e+01	442	1.296999e+01	2080
9782		9.352127e+00	1654	1.702539e+01	125	1.464452e+01	1601
9797		8.445576e+00	1529	1.811396e+01	542	1.441375e+01	1179
9801		2.002948e+01	169	1.604611e+01	278	1.762833e+01	418
9812		1.006253e+01	154	1.149639e+01	1073	1.998074e+01	128
9856		3.170182e+01	57	1.257331e+01	2113	1.412162e+01	1871
9879		7.749194e+00	287	4.276909e+00	2248	4.765720e+01	5
9890		2.714928e+00	1844	1.738860e+01	153	8.274621e+00	2029
9905		1.595383e+01	113	2.843470e+01	31	1.250463e+01	3362
9912		2.185889e+01	91	7.821285e+00	2403	4.374585e+01	7
9932		1.726376e+01	110	2.333834e+01	34	1.625832e+01	479
9939		9.827124e+00	1474	1.331172e+01	942	1.425717e+01	2088
9946		1.116964e+01	1319	8.402262e+00	3550	1.246012e+01	2059
9979		1.441935e+01	666	4.675047e+01	2	1.472059e+01	979
9995		6.429979e+00	1062	6.677181e+00	1254	8.790823e+00	1813
10018		3.769358e+01	2	9.883026e+00	1856	9.103092e+00	3008
10071		3.207159e+00	3140	1.682253e+01	290	6.565519e+00	3145
10075		1.869340e+01	40	1.156505e+01	1373	7.822294e+00	3122
10078		2.604754e+01	48	1.820940e+01	209	1.576105e+01	839
10081		1.084367e+01	238	9.541956e+00	518	6.546535e+00	3244
10088		1.970652e+01	161	1.156969e+01	1107	1.081139e+01	3687
10092		8.750932e+00	1802	8.720790e+00	2797	1.045207e+01	2238
10098		5.523911e+01	2	1.206495e+01	2357	1.419596e+01	1592
10101		9.020699e+00	1480	1.059388e+01	2499	1.473911e+01	2173
10126		1.161088e+01	231	7.217649e+00	1324	1.299353e+01	413
10128		1.531698e+01	366	2.951398e+01	47	1.279392e+01	1085
10157		5.189439e+00	336	7.578768e+00	3160	1.404713e+01	865
10194		1.661228e+01	156	1.213696e+01	2044	1.105508e+01	2664
10206		1.844918e+01	33	2.391877e+01	143	3.767726e+01	9
10218		6.100612e+00	591	1.524537e+01	570	9.815472e+00	2251
10254		1.351596e+01	110	9.732129e+00	731	1.679498e+01	536
10292		1.415582e+01	166	5.200618e+00	2396	1.972115e+01	91
10299		1.005718e+01	541	9.655289e+00	1202	1.384234e+01	1098
10302		9.765342e+00	315	3.314865e+01	19	1.411031e+01	373
10313		2.779477e+01	47	2.829659e+01	51	1.891216e+01	175
10329		6.761504e+00	644	1.038143e+01	449	1.205072e+01	399
10341		9.533520e+00	1487	2.145681e+01	359	2.575462e+01	95
10354		1.037551e+01	241	1.410040e+01	240	2.371475e+01	284
10366		3.075623e+01	228	5.767774e+01	1	4.302699e+01	53
10375		2.190913e+01	31	9.753578e+00	490	6.587421e+00	2662
10378		6.951680e+00	1393	2.076682e+01	79	6.717393e+00	2087
10394		4.654673e+00	2552	8.573196e+00	2551	2.839732e+01	58
10430		9.404161e+00	289	1.126086e+01	718	1.264258e+01	1831
10434		3.615454e+00	2023	6.231150e+00	1285	5.763317e+00	3539
10498		3.196215e+01	23	8.193048e+00	2246	8.945070e+00	3470
10534		9.394463e+00	1135	1.802592e+01	204	1.607858e+01	379
10561		3.923921e+00	3093	1.678047e+01	203	8.882970e+00	3531
10571		1.952150e+01	38	1.422164e+01	1410	1.887407e+01	346
10597		1.675666e+01	198	2.540510e+01	43	1.188133e+01	2555
10611		1.218461e+01	141	1.980452e+01	88	2.154267e+01	513
10624		5.607217e+00	1840	3.875372e+01	18	1.248282e+01	1088
10630		1.357944e+01	48	1.896627e+01	275	1.687878e+01	642
10651		9.599754e+00	658	1.631171e+01	274	1.947760e+01	630
10668		3.225271e+01	29	1.758662e+01	427	3.189216e+01	70
10690		2.057368e+01	225	3.521434e+01	51	3.130298e+01	115
10695		3.973234e+00	2411	4.350298e+00	3219	1.058864e+01	897
10719		4.156271e+01	1	8.310501e+00	3176	1.260965e+01	845
10737		5.513768e+00	1300	9.168283e+00	384	8.659525e+00	2998
10742		7.469262e+00	1619	1.163842e+01	1152	1.442873e+01	1361
10757		2.372491e+01	25	7.341468e+00	2110	3.527840e+01	18
10772		1.341352e+01	111	1.297254e+01	547	1.888989e+01	912
10773		2.770693e+01	62	1.044673e+01	1911	1.049369e+01	1636
10824		1.989204e+01	70	1.044349e+01	1732	1.291487e+01	873
10836		2.082174e+01	228	7.433890e+00	3152	2.359093e+01	220
10842		1.055340e+01	529	1.029485e+01	961	1.607984e+01	154
10860		7.373290e+00	838	1.531150e+01	149	1.364595e+01	1818
10871		1.028728e+01	733	7.101022e+00	2056	3.869673e+01	10
10897		9.783871e+00	545	7.898382e+00	672	7.016534e+00	2545
10977		3.501163e+01	6	3.600534e+01	32	2.078084e+01	331
10980		3.105083e+01	5	1.010435e+01	2671	1.463501e+01	1066
11002		7.116532e+00	3622	9.685082e+00	1949	2.291478e+01	214
11017		9.236666e+00	891	8.251904e+00	2529	6.573522e+00	3315
11019		7.635933e+00	2211	1.408325e+01	854	1.164932e+01	2267
11028		9.801857e+00	1157	2.038573e+01	780	1.203682e+01	2601
11039		4.480678e+01	1	1.664448e+01	1355	1.509253e+01	3167
11049		2.992044e+01	38	1.734910e+01	556	2.165623e+01	435
11050		9.946311e+00	395	2.154907e+01	95	7.850586e+00	2137
11088		1.472680e+01	93	1.542267e+01	488	2.400219e+01	404
11091		9.423136e+00	447	6.556809e+00	2570	1.426344e+01	409
11100		3.189274e+01	34	7.796078e+00	3187	1.624473e+01	838
11107		6.344317e+00	1012	1.171117e+01	342	6.217040e+00	1514
11147		4.282306e+00	3296	1.137531e+01	279	1.877831e+01	670
11159		1.630552e+01	274	2.924387e+01	112	1.482852e+01	1255
11178		2.097892e+01	23	6.085977e+00	3440	4.480735e+01	5
11186		1.500947e+01	22	1.763685e+01	2506	2.033373e+01	2177
11189		5.292160e+00	397	8.720807e+00	850	1.850060e+01	97
11194		1.258712e+01	355	1.072564e+01	894	1.559142e+01	1910
11213		1.087029e+01	339	7.889699e+00	3144	2.252380e+01	255
11230		2.301503e+01	94	1.439434e+01	491	8.467279e+00	2150
11245		4.985491e+00	1764	1.748240e+01	73	1.707571e+01	613
11248		2.722753e+00	2378	6.546593e+00	711	2.096316e+01	39
11261		2.275215e+01	47	1.453014e+01	632	1.374448e+01	1085
11275		7.163009e+00	434	1.596592e+01	111	1.917714e+01	360
11282		7.995821e+00	615	9.064554e+00	334	1.809184e+01	182
11284		1.534904e+01	85	2.208835e+01	57	1.372098e+01	1434
11289		3.541642e+00	1512	1.143411e+01	433	1.360437e+01	561
11301		2.244901e+01	78	2.491283e+01	74	1.270839e+01	2167
11302		9.716045e+00	2154	1.112322e+01	899	1.596462e+01	693
11303		5.548938e+01	1	2.698236e+01	133	1.233193e+01	3155
11361		1.227111e+01	153	9.169762e+00	3590	1.574704e+01	609
11363		6.560029e+00	660	1.615099e+01	766	8.337449e+00	3163
11370		8.014554e+00	873	1.371445e+01	1602	1.800443e+01	427
11390		2.923423e+01	28	1.665290e+01	1015	1.346637e+01	3550
11417		1.534008e+01	81	8.201434e+00	2719	1.213786e+01	1054
11453		4.505244e+01	5	7.190043e+00	1709	7.475547e+00	2192
11457		1.135759e+01	489	5.101026e+01	2	8.944924e+00	2257
11469		8.756311e+00	542	6.699420e+00	2332	2.214186e+01	392
11476		7.792729e+00	392	9.802305e+00	1360	1.462789e+01	329
11481		1.238035e+01	476	1.042635e+01	743	1.629695e+01	354
11493		4.419500e+00	2800	2.101024e+01	242	1.860303e+01	159
11506		8.021658e+00	946	2.646381e+01	36	1.654384e+01	381
11524		1.002286e+01	517	1.095538e+01	532	8.484782e+00	1343
11556		5.848049e+00	568	2.576631e+01	119	3.389914e+01	70
11584		1.988597e+01	73	1.429399e+01	337	1.680798e+01	327
11587		1.972837e+01	183	8.143417e+00	3049	2.784109e+01	92
11597		2.796322e+01	5	1.279234e+01	1025	1.618581e+01	958
11613		2.805194e+01	56	8.327221e+00	1260	1.802740e+01	378
11618		4.462767e+00	810	2.736794e+01	73	9.725593e+00	2650
11630		4.545655e+00	799	2.096970e+01	66	2.305358e+01	210
11657		4.595737e+00	745	5.220841e+00	1598	9.886707e+00	861
11688		7.572372e+00	242	1.795065e+01	422	1.997861e+01	222
11698		1.112777e+01	560	3.234539e+01	51	1.365388e+01	206
11728		2.668259e+01	80	1.864505e+01	237	1.380009e+01	2340
11729		1.693257e+01	173	1.453639e+01	128	3.422354e+01	28
11746		1.740074e+01	52	1.242189e+01	415	1.206831e+01	973
11748		2.498483e+01	43	2.665799e+01	27	1.175882e+01	3537
11774		2.791896e+00	3270	9.625081e+00	329	1.083773e+01	651
11783		1.965004e+01	22	1.629835e+01	619	1.896880e+01	605
11788		1.233928e+01	129	1.436452e+01	2070	2.572268e+01	104
11795		2.836415e+01	43	1.240321e+01	933	2.066381e+01	176
11810		5.600168e+00	2573	1.665622e+01	208	9.859840e+00	1626
11812		6.377235e+00	1058	2.945414e+01	98	1.225136e+01	1101
11882		4.725844e+01	1	9.796695e+00	2589	2.395406e+01	172
11904		1.821639e+01	56	1.560278e+01	714	3.088856e+01	23
11949		3.259238e+01	12	6.219666e+00	2065	1.708488e+01	205
11986		9.951464e+00	803	2.925329e+01	56	3.045903e+01	59
12013		2.492818e+01	242	1.097142e+01	920	3.878786e+01	2
12023		2.023635e+01	138	9.499858e+00	2768	9.977491e+00	3290
12027		1.517191e+01	94	9.592193e+00	512	1.186324e+01	1456
12029		1.203896e+01	259	1.419315e+01	288	1.132042e+01	1038
12034		2.299007e+01	35	2.120406e+01	254	4.039068e+01	5
12059		1.006533e+01	457	1.630338e+01	192	1.413869e+01	810
12112		3.177055e+01	18	1.768274e+01	378	1.053577e+01	717
12152		8.647850e+00	1075	1.999574e+01	92	5.652733e+00	3461
12169		1.845556e+01	118	1.216564e+01	3204	2.789813e+01	72
12189		1.018453e+01	224	5.093276e+00	1793	1.655568e+01	277
12211		1.097314e+01	134	1.783507e+01	639	1.586201e+01	1703
12280		2.143148e+01	65	1.435738e+01	1054	1.946446e+01	432
12389		1.756070e+01	718	1.543978e+01	910	2.679446e+01	58
12403		6.058602e+00	281	6.450658e+00	3201	1.216658e+01	924
12425		4.767743e+00	2995	8.557234e+00	2999	5.777997e+01	5
12445		1.652192e+01	28	1.485123e+01	808	1.517952e+01	2579
12455		3.186675e+01	43	1.336246e+01	1538	6.226388e+01	21
12488		7.472212e+00	328	9.768632e+00	3524	1.188939e+01	2159
12511		7.704402e+00	1602	7.084585e+00	2539	1.257758e+01	993
12518		1.190005e+01	245	1.050474e+01	858	5.429722e+01	1
12520		4.449886e+01	3	2.437493e+01	13	7.643577e+00	3056
12556		3.641262e+01	6	1.019813e+01	866	1.396596e+01	1055
12558		1.404655e+01	84	2.286548e+01	122	1.214403e+01	2440
12580		1.088273e+01	564	1.993501e+01	85	1.362722e+01	1057
12581		4.250500e+01	14	1.378109e+01	666	1.263343e+01	2014
12615		5.509759e+00	2237	2.757931e+01	19	1.031409e+01	373
12641		1.170947e+01	595	1.068979e+01	822	9.901039e+00	2466
12680		3.526659e+01	1	1.254127e+01	3156	4.670899e+01	8
12742		4.496989e+00	1939	2.107000e+01	122	1.993186e+01	309
12745		8.810138e+00	492	1.117355e+01	2158	2.573521e+01	239
12747		1.823015e+01	59	9.301979e+00	1430	1.003102e+01	2683
12764		1.027708e+01	174	8.909543e+00	499	8.103375e+00	2030
12767		1.118098e+01	432	5.863516e+00	985	8.293799e+00	1790
12780		1.675464e+01	17	5.808164e+01	1	2.317534e+01	1326
12810		5.509608e+00	2131	1.168203e+01	488	1.347700e+01	370
12825		8.856716e+00	441	5.801552e+00	1432	5.568902e+00	2308
12830		4.635823e+01	3	1.670254e+01	232	7.436172e+00	3097
12843		2.114198e+00	2561	1.768148e+01	59	6.924037e+00	2465
12852		2.420264e+01	22	1.759559e+01	196	1.175883e+01	2613
12864		6.995272e+00	312	1.432767e+01	348	1.151721e+01	984
12873		7.490113e+00	894	1.390804e+01	258	9.200881e+00	3009
12900		3.751447e+01	1	2.680625e+01	49	4.990297e+01	4
12908		2.568006e+01	30	1.888631e+01	112	2.569282e+01	67
12928		2.510216e+01	6	9.870035e+00	3690	1.720263e+01	2328
12988		2.627765e+01	5	1.205676e+01	3037	1.544410e+01	1594
12994		1.128395e+01	149	1.726960e+01	299	2.531770e+01	180
13013		3.022236e+01	1	1.615218e+01	2280	4.383422e+01	49
13028		1.058927e+01	455	1.389209e+01	778	1.075455e+01	1306
13049		1.040939e+01	290	1.021227e+01	2321	2.671222e+01	28
13054		2.301501e+01	80	2.703442e+01	196	1.232785e+01	1796
13066		2.908027e+01	68	1.470229e+01	555	1.417169e+01	1434
13072		9.570094e+00	266	4.378412e+01	5	8.430645e+00	1691
13096		2.189097e+01	17	1.983254e+01	229	1.111325e+01	2515
13139		1.056674e+01	1260	3.208141e+01	56	1.802710e+01	378
13144		4.388987e+00	873	2.760691e+01	70	1.416579e+01	3412
13158		1.487690e+01	245	7.468931e+00	2500	1.814863e+01	469
13164		2.906569e+01	45	2.065814e+01	167	2.306396e+01	179
