6841		3.183145e+01	1	1.752230e+01	3679	2.253225e+01	2879
6848		3.957064e+00	1391	9.305497e+00	1569	3.342857e+01	60
6851		1.630413e+01	51	1.348052e+01	1579	2.140555e+01	190
6854		2.986444e+01	2	7.502301e+00	3458	4.391457e+01	11
6857		3.412742e+01	15	4.912711e+01	7	1.646011e+01	399
6858		1.204182e+01	318	2.153346e+01	157	1.726223e+01	463
6868		2.794573e+01	6	2.215647e+01	643	2.000531e+01	1496
6869		2.644444e+01	60	9.552300e+00	941	1.707892e+01	1077
6870		6.514407e+00	873	2.626082e+01	70	1.625488e+01	3001
6878		8.563923e+00	1592	2.262911e+01	151	1.191449e+01	763
6881		4.691042e+01	1	2.086528e+01	228	2.086231e+01	245
6883		7.026614e+00	1833	2.659332e+01	58	1.523842e+01	608
6891		2.515221e+01	17	1.426447e+01	229	1.485157e+01	2037
6920		6.363907e+00	1764	1.973552e+01	73	1.807959e+01	457
6922		1.422126e+01	48	1.094483e+01	1262	4.086559e+01	7
6923		1.634285e+01	65	1.500665e+01	1448	2.692866e+01	81
6924		6.670882e+00	2770	2.187314e+01	80	1.502898e+01	351
6935		2.083148e+01	46	7.826156e+00	1309	1.187537e+01	976
6950		1.062039e+01	233	1.977407e+01	140	1.890777e+01	93
6976		7.428816e+00	822	7.950686e+00	2466	1.317008e+01	595
6982		9.494168e+00	2345	1.519890e+01	366	2.315869e+01	109
6995		5.386742e+00	1994	1.239374e+01	1042	9.086534e+00	3686
7000		2.149131e+01	91	7.117380e+00	3159	1.330106e+01	349
7011		6.540435e+00	883	6.326978e+01	4	1.937252e+01	42
7016		5.336927e+00	3216	2.776331e+01	46	1.506494e+01	516
7080		1.428990e+01	1543	3.109951e+01	238	1.413480e+01	3280
7088		8.042709e+00	385	1.484733e+01	444	1.528293e+01	1189
7092		9.581505e+00	615	1.109777e+01	692	8.507500e+00	1413
7097		1.638105e+01	312	9.037968e+00	2699	1.188231e+01	2211
7108		1.192046e+01	1499	2.629507e+01	64	2.113387e+01	460
7111		1.511363e+01	63	1.089712e+01	3334	2.475633e+01	93
7130		1.589601e+01	163	6.788729e+00	997	7.179524e+00	957
7136		2.012139e+01	215	1.822801e+01	281	1.217218e+01	3201
7143		1.162125e+01	200	2.426002e+01	70	2.140242e+01	254
7148		1.993634e+01	51	1.631042e+01	170	2.113802e+01	417
7149		5.736881e+00	1232	8.918346e+00	2342	1.012281e+01	1393
7164		1.391567e+01	212	1.848322e+01	204	2.451211e+01	31
7179		1.230501e+01	304	8.540226e+00	1120	1.659410e+01	216
7189		3.204925e+01	3	2.926234e+01	13	1.655217e+01	2462
7204		1.303805e+01	679	1.820663e+01	192	1.072802e+01	1366
7210		7.681158e+00	541	3.782145e+00	1407	8.201912e+00	545
7212		1.968191e+01	312	1.983185e+01	348	2.656932e+01	207
7213		6.327651e+00	789	7.866523e+00	1991	1.429287e+01	478
7215		3.236290e+01	1	4.553146e+01	17	2.065338e+01	1279
7220		4.719401e+00	1594	3.002166e+01	5	8.497530e+00	3037
7230		1.311547e+01	69	6.117185e+00	3448	1.967498e+01	535
7235		6.064313e+00	627	1.296460e+01	285	1.408672e+01	566
7238		2.641334e+00	1403	5.631491e+00	3338	1.629318e+01	123
7254		8.660607e+00	960	8.073394e+00	2316	1.342356e+01	376
7265		2.658659e+01	13	1.209044e+01	681	2.072314e+01	298
7273		1.041537e+01	432	7.074816e+00	985	2.235835e+01	65
7294		1.725744e+01	94	5.262513e+00	1864	5.875064e+00	3055
7301		9.046847e+00	556	8.432228e+00	1714	2.977851e+01	38
7310		4.636432e+00	499	4.131410e+00	1846	1.044418e+01	2030
7314		6.808027e+00	466	2.411125e+01	16	9.814435e+00	3299
7324		1.595558e+01	38	1.534482e+01	1410	1.879299e+01	1716
7325		9.463618e+00	179	2.395706e+01	45	1.391382e+01	1247
7326		1.563788e+01	88	7.875988e+00	1582	5.379827e+01	4
7342		2.040130e+01	57	2.702107e+01	39	1.877021e+01	202
7344		6.823043e+00	3336	1.189218e+01	781	8.428523e+00	3333
7357		1.635584e+01	76	6.641656e+00	2553	1.298315e+01	971
7382		5.859439e+00	439	9.728192e+00	722	1.670951e+01	117
7384		9.835968e+00	493	4.211651e+00	3367	1.723587e+01	477
7393		5.236521e+01	3	3.057385e+01	13	1.395826e+01	2015
7395		1.160726e+01	299	1.557883e+01	454	2.322998e+01	34
7398		2.499017e+01	35	1.917771e+01	343	3.555080e+01	23
7401		1.779591e+01	26	1.291722e+01	3633	2.040893e+01	726
7402		1.204704e+01	252	6.138313e+00	1701	8.955675e+00	2281
7406		2.485923e+01	44	4.182287e+01	20	1.543668e+01	1072
7424		7.980502e+00	196	3.321148e+01	22	1.317192e+01	1570
7430		2.123322e+01	28	2.908425e+01	40	1.203653e+01	3596
7434		5.876068e+00	1485	1.184087e+01	991	1.079277e+01	1617
7441		2.390513e+01	36	2.445578e+01	66	1.163110e+01	1917
7451		2.722677e+01	12	2.702069e+01	34	8.627802e+00	1721
7452		9.523517e+00	1543	1.744376e+01	513	1.527236e+01	796
7473		3.728177e+01	1	1.166631e+01	696	1.693945e+01	450
7479		3.657277e+01	2	5.535713e+00	3062	1.491101e+01	489
7484		2.425571e+01	205	2.005207e+01	590	1.447241e+01	1353
7491		9.357365e+00	150	2.704705e+01	35	2.059302e+01	404
7498		7.792104e+00	2427	8.870589e+00	3316	1.386921e+01	1110
7502		1.139162e+01	260	2.095681e+01	459	1.611327e+01	2404
7506		3.096851e+01	17	7.984598e+00	1422	7.423999e+00	2755
7513		8.619555e+00	1684	9.741428e+00	946	1.638536e+01	395
7516		1.264548e+01	66	3.131030e+01	20	1.377021e+01	3053
7540		3.193558e+00	946	1.443235e+01	280	1.050631e+01	1684
7543		3.956366e+00	2540	2.017320e+01	167	7.316472e+00	1388
7578		4.118694e+01	21	1.356487e+01	488	1.153567e+01	2757
7587		1.574622e+01	52	8.108211e+00	3073	1.323412e+01	241
7593		7.660030e+00	319	9.985277e+00	797	1.829907e+01	762
7599		3.298460e+01	3	2.101597e+01	354	1.689036e+01	3079
7618		4.823897e+00	541	8.521653e+00	545	9.519079e+00	1407
7621		2.044822e+01	80	1.153893e+01	1210	1.433662e+01	1105
7630		2.711987e+01	1	2.417322e+01	3156	2.664230e+01	1719
7631		1.248887e+01	209	1.550330e+01	963	1.360313e+01	2434
7635		4.722810e+00	1091	9.599940e+00	3110	1.164875e+01	2373
7642		8.994389e+00	1029	2.464602e+01	190	1.116841e+01	1569
7646		1.611867e+01	554	2.409189e+01	408	1.451216e+01	2157
7649		7.708558e+00	1570	1.134581e+01	598	2.607186e+01	80
7650		1.978994e+01	34	2.567593e+01	12	1.101514e+01	3199
7659		9.201509e+00	283	2.686922e+01	49	4.385014e+01	4
7676		1.026206e+01	1082	9.696835e+00	1027	6.920616e+00	3646
7678		1.774667e+01	42	1.879328e+01	709	1.394568e+01	1289
7693		7.317252e+00	1600	1.119027e+01	1094	1.518344e+01	460
7737		1.408919e+01	738	7.153320e+00	1286	5.917345e+00	2687
7739		6.939087e+00	2267	8.811518e+00	2211	1.236831e+01	854
7741		2.318845e+01	26	1.917680e+01	567	1.450540e+01	3184
7745		1.482983e+01	226	1.406325e+01	444	1.327439e+01	1315
7759		1.045949e+01	158	1.351715e+01	269	1.038507e+01	3358
